"","clust","dim 1","dim 2","dim 3","per agent - food consumers","per agent - food retailers","per agent - food distributors transporters","per agent - food producers","per agent - generic agents","per agent - food traders","per agent - non-food agents other","per agent - no agents","per agent - political entities","per agent - food storers and processors","modelling - primary or secondary","per model - biophysical domain","modelling - data quan spatial","per model - economic domain","per model - logistic domain","per model - social domain","per model - ABM","per model - cellular automata","per model - CGE model","per model - mathematical other","per model - microsimulation model","per model - optimisation","per model - PE model","per model - statistical/econometric","per model - system dynamics model","modelling - aggregated quantitative","modelling - disaggregated qualitative","modelling - disaggregated quantitative","food - consumption","food - distribution & transport","food - production*","food - retail","food - storage and processing","food - trade & wholesale","food - cereals & cereal products","food - compisite foods*","food - composite crops*","food - fodder crops and derived products","food - fruits and derived products","food - livestock and animal sourced foods**","food - non-food crops and derived products**","food - oil crops and vegetable oils and fats**","food - pulses, nuts, and derived products**","food - roots and tubers, and derived products","food - seeds for planting*","food - stimulant crops, sugar crops, derived products, and additives**","food - vegetables and derived products","spatial & temporal - spatial extent [m2]","spatial & temporal - temporal resolution [d]","spatial & temporal - temporal extent [d]","spatial & temporal - spatial resolution [m2]","spatial & temporal - ref quan scale","spatial & temporal - geographic representation","spatial & temporal - hypothetical representation","spatial - East Asia & Pacific","spatial - Europe & Central Asia","spatial - Latin America & Caribbean","spatial - Middle East & North Africa","spatial - NA","spatial - North America","spatial - South Asia","spatial - Sub-Saharan Africa","per measure - communal","per measure - process-based simulation","per measure - spatially targeted?","per measure - private","per measure - public","per measure - effect-based simulation","gov - obj access","gov - obj availability","gov - obj environmental/climate","gov - obj health & wellbeing","gov - obj infrastructure, logistics & technology","gov - obj macro-economic","gov - obj other","gov - obj stability","gov - obj utilisation","gov - At-large processing","gov - At-large storage and custody","gov - At-large treatment","gov - Bearer-directed payments","gov - Bespoke messages","gov - Bounties","gov - Conditional tokens","gov - Conduits","gov - Contracts","gov - Enablements","gov - Group-targeted constraints","gov - Group-targeted messages","gov - Group-targeted transportation and distribution","gov - Group treatnent","gov - Open compacts","gov - Open permits","gov - Packaged self-serve messages","gov - Processing","gov - Propaganda","gov - Standard constraints","gov - Storage and custody","gov - Transfers","gov - Transport and distribution","per effect - intended?","per effect - global impact","per effect - impact within jurisdiction","per effect - impact outside jurisdiction","aff food consumers","aff food distributors transporters","aff food producers","aff food retailers","aff food storers and processors","aff food traders","aff generic agents","aff other non-food agents","aff political entities","FS - access","FS - availability","FS - stability","FS - utilisation","Document"
"1314","4",1.73098456945756,-0.710418469650344,0.367685073530591,"no","no","no","yes","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","yes","yes","no","yes","no","yes","no","no","yes",9.597e+12,NA,365,NA,4,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","yes","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Lin 2012"
"1315","4",1.19094400303106,-0.867347783359068,0.430985338929503,"no","no","no","yes","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","yes","yes","no","yes","no","yes","no","no","yes",9.597e+12,NA,365,NA,4,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lin 2012"
"1316","2",-1.10304447230942,1.78047432820428,-0.839450001914236,"no","no","no","yes","no","no","no","no","no","no","primary","yes",0,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","yes","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Lusiana 2012"
"1317","2",-1.57409742854042,1.49773843959766,-0.916197137768236,"no","no","no","yes","no","no","no","no","no","no","primary","yes",0,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","yes","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lusiana 2012"
"1318","2",-1.58782483396312,1.61708859610458,-0.85789637794339,"no","no","no","yes","no","no","no","no","no","no","primary","yes",0,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","yes","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lusiana 2012"
"1319","2",-1.0117825853849,1.85405204489523,-0.822237343658289,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",0,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","yes","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Lusiana 2012"
"1320","2",-1.48283554161591,1.57131615628862,-0.898984479512288,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",0,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","yes","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lusiana 2012"
"1321","2",-1.4965629470386,1.69066631279554,-0.840683719687443,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",0,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","yes","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lusiana 2012"
"1322","2",-1.1738502986637,1.78748989372225,-0.848135422156481,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",1,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","yes","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Lusiana 2012"
"1323","2",-1.6449032548947,1.50475400511564,-0.92488255801048,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",1,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","yes","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lusiana 2012"
"1324","2",-1.6586306603174,1.62410416162256,-0.866581798185635,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",1,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","yes","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lusiana 2012"
"1325","2",-1.02821044278829,1.77792232375473,-0.851570184178681,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",0,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","no","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Lusiana 2012"
"1326","2",-1.4992633990193,1.49518643514811,-0.928317320032681,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",0,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","no","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lusiana 2012"
"1327","2",-1.51299080444199,1.61453659165503,-0.870016560207835,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",0,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","no","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lusiana 2012"
"1328","2",-1.3359180119425,1.72092774254927,-0.874033500654674,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",2,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","yes","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Lusiana 2012"
"1329","2",-1.8069709681735,1.43819185394266,-0.950780636508674,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",2,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","yes","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lusiana 2012"
"1330","2",-1.8206983735962,1.55754201044958,-0.892479876683828,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",2,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","yes","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lusiana 2012"
"1331","2",-1.11947232971281,1.70434460706377,-0.868782842434629,"no","no","no","yes","no","no","no","no","no","no","primary","yes",0,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","no","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Lusiana 2012"
"1332","2",-1.59052528594381,1.42160871845716,-0.945529978288628,"no","no","no","yes","no","no","no","no","no","no","primary","yes",0,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","no","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lusiana 2012"
"1333","2",-1.60425269136651,1.54095887496408,-0.887229218463783,"no","no","no","yes","no","no","no","no","no","no","primary","yes",0,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","no","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lusiana 2012"
"1334","2",-1.19027815606709,1.71136017258175,-0.877468262676874,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",1,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","no","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Lusiana 2012"
"1335","2",-1.66133111229809,1.42862428397513,-0.954215398530873,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",1,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","no","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lusiana 2012"
"1336","2",-1.67505851772079,1.54797444048206,-0.895914638706027,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",1,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","no","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lusiana 2012"
"1337","2",-1.35234586934589,1.64479802140877,-0.903366341175067,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",2,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","no","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Lusiana 2012"
"1338","2",-1.82339882557689,1.36206213280215,-0.980113477029066,"no","no","no","yes","no","no","no","no","no","no","secondary","yes",2,"yes","no","no","no","yes","no","no","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","yes","yes","no",2.37e+08,365,7305,10000,3,"no","no","yes","no","no","no","no","no","no","no","no","abstract","no","yes","yes","assumed","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Lusiana 2012"
